URL,Size,# of outlinks,Content-type
https://www.foxnews.com/sports/buster-douglas-kos-mike-tyson-sports-worlds-biggest-upsets-this-day-in-history.amp,66861,134,TEXT/HTML
https://www.foxnews.com/sports/davis-stops-gamboa-in-12th-wins-wba-lightweight-title.amp,68613,132,TEXT/HTML
https://www.foxnews.com/entertainment/brad-pitt-no-complaints-life,72532,185,TEXT/HTML
https://www.foxnews.com/health/helicopter-sharing-app-blade-nyu-langone-transplant-organs.amp,65931,133,TEXT/HTML
https://www.foxnews.com/story/former-heavyweight-champion-mike-tyson-gets-24-hours-in-jail-for-drug-possession-dui,50843,151,TEXT/HTML
https://www.foxnews.com/sports/amanda-nunes-wins-big-jon-jones-squeaks-decision-at-ufc-239.amp,67697,129,TEXT/HTML
https://www.foxnews.com/sports/dana-white-floyd-mayweather-jr-fight-ufc.amp,65377,135,TEXT/HTML
https://www.foxnews.com/sports/patriot-league-mens-basketball-championship-history,77313,170,TEXT/HTML
https://www.foxnews.com/category/us/this-day-in-history,62270,179,TEXT/HTML
https://www.foxnews.com/media/devin-nunes-trump-tweet-roger-stone-bill-barr.amp,71478,136,TEXT/HTML
https://www.foxnews.com/sports/floyd-mayweather-assault-miami-hotel-super-bowl.amp,66043,134,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/pacific-tigers,47124,159,TEXT/HTML
https://www.foxnews.com/entertainment/ben-affleck-steps-out-with-ex-jennifer-garner-and-kids-while-continuing-rehab,74429,182,TEXT/HTML
https://www.foxnews.com/entertainment/the-brady-bunch-cast-where-are-they-now,95605,152,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/san-francisco-dons,47245,159,TEXT/HTML
https://www.foxnews.com/travel/los-angeles-chicago-flight-diverted-to-albuquerque-by-disruptive-passenger-report,68462,170,TEXT/HTML
https://www.foxnews.com/sports/jon-jones-responds-to-mixed-up-fan-youve-got-the-wrong-black-guy.amp,62957,131,TEXT/HTML
https://www.foxnews.com/sports/los-angeles-wildcats-what-to-know-about-this-xfl-team.amp,65269,133,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/portland-pilots,47128,159,TEXT/HTML
https://www.foxnews.com/entertainment/brady-bunch-star-eve-plumb-on-being-recognized-as-jan-brady-i-can-do-other-things,74356,181,TEXT/HTML
https://www.foxnews.com/entertainment/jennifer-aniston-biggest-moments,101487,218,TEXT/HTML
https://www.foxnews.com/entertainment/lance-bass-brady-bunch-house-renovation-plans,82168,185,TEXT/HTML
https://www.foxnews.com/sports/west-coast-conference-mens-basketball-championship-history.amp,74681,143,TEXT/HTML
https://www.foxnews.com/sports/boxer-gervonta-davis-charged-battery-ex-girlfriend-florida.amp,64949,132,TEXT/HTML
https://www.foxnews.com/sports/jon-jones-rips-light-heavyweights-in-epic-twitter-rant.amp,64156,130,TEXT/HTML
https://www.foxnews.com/us/new-mexico-house-fire-dog-curious-puppy-los-alamos,69274,175,TEXT/HTML
https://www.foxnews.com/category/person/justin-herbert,46923,159,TEXT/HTML
https://www.foxnews.com/food-drink/supreme-oreo-collaboration-may-be-launching.amp,68964,147,TEXT/HTML
https://www.foxnews.com/sports/northeast-conference-mens-basketball-championship-history,84738,173,TEXT/HTML
https://www.foxnews.com/entertainment/property-brothers-jonathan-drew-scott-stay-hgtv-2022,74747,182,TEXT/HTML
https://www.foxnews.com/entertainment/jennifer-aniston-john-mayer-dine-hollywood-restaurant,79468,190,TEXT/HTML
https://www.foxnews.com/entertainment/property-brothers-brady-bunch-home-renovation,77584,183,TEXT/HTML
https://www.foxnews.com/entertainment/jack-ryan-star-john-krasinski-nerded-out-on-cia-operatives-during-show-i-wanted-to-meet-spies.amp,68093,131,TEXT/HTML
https://www.foxnews.com/opinion/newt-gingrich-fall-berlin-wall.amp,67479,140,TEXT/HTML
https://www.foxnews.com/category/person/javon-kinlaw,48813,161,TEXT/HTML
https://www.foxnews.com/entertainment/lou-ferrigno-to-be-sworn-in-as-new-mexico-sheriffs-deputy,73183,182,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/liberty-flames,50324,162,TEXT/HTML
https://www.foxnews.com/opinion/reagans-berlin-wall-speech-30-years-later-tear-down-this-wall-still-stands,78423,165,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/saint-marys-gaels,47239,159,TEXT/HTML
https://www.foxnews.com/entertainment/lance-bass-on-trump-you-cant-always-trust-your-leaders,72400,177,TEXT/HTML
https://www.foxnews.com/entertainment/ricky-gervais-oscars-2020-politics,79200,187,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/santa-clara-broncos,47259,159,TEXT/HTML
https://www.foxnews.com/sports/washington-states-anthony-gordon-leads-north-in-senior-bowl.amp,68770,139,TEXT/HTML
https://www.foxnews.com/politics/albuquerque-faces-looming-battle-with-doj-over-sanctuary-policies-crime-fighting-grants,80603,176,TEXT/HTML
https://www.foxnews.com/world/the-fall-of-the-berlin-wall,106986,149,TEXT/HTML
https://www.foxnews.com/health/recognizing-signs-of-autism-how-a-late-diagnosis-could-delay-crucial-intervention,83033,173,TEXT/HTML
https://www.foxnews.com/category/shows/the-property-brothers,64108,172,TEXT/HTML
https://www.foxnews.com/health/secondary-infertility-why-it-happens-to-couples-who-have-already-had-successful-pregnancies,75870,170,TEXT/HTML
https://www.foxnews.com/media/anna-kooiman-deadly-australia-wildfires-big-problem.amp,70173,140,TEXT/HTML
https://www.foxnews.com/opinion/pelosi-announces-trump-impeachment-inquiry-vote-heres-what-i-am-on-the-lookout-for-now,80805,174,TEXT/HTML
https://www.foxnews.com/us/new-mexico-police-say-4-bodies-found-inside-home-after-gunfire,65729,168,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/notre-dame-fighting-irish,62609,177,TEXT/HTML
https://www.foxnews.com/food-drink/texas-tot-celebrates-1st-birthday-with-rib-smash-instead-of-cake.amp,69572,136,TEXT/HTML
https://www.foxnews.com/health/severe-flue-season-doctors-urge-patients-to-get-their-flu-shots-now,73456,174,TEXT/HTML
https://www.foxnews.com/entertainment/brady-bunch-eve-plumb-hgtv-christmas-eve.amp,69498,147,TEXT/HTML
https://www.foxnews.com/politics/congressman-yells-you-lie-at-obama-during-speech,73179,177,TEXT/HTML
https://www.foxnews.com/opinion/newt-gingrich-pelosi-impeachment-vote-defeat,82215,173,TEXT/HTML
https://www.foxnews.com/sports/sam-wyche-bengals-super-bowl-dies,70407,177,TEXT/HTML
https://www.foxnews.com/us/new-mexico-man-accused-of-2-cold-case-rapes-after-backlogged-rape-kit-tested,65500,166,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/utah-utes,51852,165,TEXT/HTML
https://www.foxnews.com/opinion/breslo-gavin-newsom.amp,67675,132,TEXT/HTML
https://www.foxnews.com/travel/family-attorney-toddler-died-falling-cruise-ship-royal-caribbean-false-narrative,75282,169,TEXT/HTML
https://www.foxnews.com/politics/pelosi-days-after-impeaching-president-invites-trump-to-deliver-state-of-the-union-address,69997,168,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/arizona-state-sun-devils,52836,165,TEXT/HTML
https://www.foxnews.com/health/new-mexico-boy-first-child-flu-death-season,62409,168,TEXT/HTML
https://www.foxnews.com/sports/bengals-aj-green-healthy-2020-franchise-tag,63508,168,TEXT/HTML
https://www.foxnews.com/us/idaho-cold-case-outlaw-missing-1916-solved-dna,71387,170,TEXT/HTML
https://www.foxnews.com/sports/bengals-joe-mixon-referee-helmet-celebrating,63340,169,TEXT/HTML
https://www.foxnews.com/media/elisa-martinez-march-for-life-abortion-president-trump,75603,178,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/arizona-wildcats,47122,159,TEXT/HTML
https://www.foxnews.com/politics/state-of-the-union-5-bizarre-moments-during-presidential-addresses-to-congress.amp,71773,143,TEXT/HTML
https://www.foxnews.com/person/b/jim-breslo,58820,169,TEXT/HTML
https://www.foxnews.com/health/how-to-survive-terrible-2s-child-development-expert-weighs-in,81587,172,TEXT/HTML
https://www.foxnews.com/us/ronald-reagan-discusses-menace-of-russia-in-newly-discovered-letter,78813,171,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/washington-state-cougars,57242,171,TEXT/HTML
https://www.foxnews.com/us/amber-alert-new-mexico-missing-boy-mom-found-dead,67019,168,TEXT/HTML
https://www.foxnews.com/sports/bengals-top-pick-2020-nfl-draft,63049,172,TEXT/HTML
https://www.foxnews.com/us/dna-genealogy-help-police-id-suspect-in-35-year-old-cold-case-murder-in-wisconsin-authorities-say,68394,170,TEXT/HTML
https://www.foxnews.com/us/homeless-crisis-san-francisco-neighborhood-boulder-sidewalk.amp,72534,141,TEXT/HTML
https://www.foxnews.com/sports/pac-12-conference-mens-basketball-championship-history.amp,73023,147,TEXT/HTML
https://www.foxnews.com/media/devin-nunes-michael-bloomberg-farming-walmart.amp,67261,136,TEXT/HTML
https://www.foxnews.com/us/rare-reagan-letters-hollywood-friend.amp,74074,135,TEXT/HTML
https://www.foxnews.com/health/kristin-chenoweth-breaks-silence-on-set-accident-that-left-her-with-fractured-skull-i-came-to-understand-that-chronic-pain-was-real,76935,172,TEXT/HTML
https://www.foxnews.com/sports/nets-spencer-dinwiddie-tony-stark-nba-player.amp,65901,138,TEXT/HTML
https://www.foxnews.com/sports/browns-bengals-fans-legal-weed-mediocrity-ohio,65854,172,TEXT/HTML
https://www.foxnews.com/us/california-cold-case-teenage-murder-cousin-fremont-police,81057,180,TEXT/HTML
https://www.foxnews.com/us/trump-epa-san-francisco-environmental-violations-homelessness,68599,174,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/california-golden-bears,50430,163,TEXT/HTML
https://www.foxnews.com/sports/injured-wizards-rookie-hachimura-to-miss-at-least-5-games,57781,162,TEXT/HTML
https://www.foxnews.com/health/comedian-with-cerebral-palsy-shares-how-she-finally-got-hollywood-to-notice-her,80546,174,TEXT/HTML
https://www.foxnews.com/politics/debate-democrats-google-ron-reagan-atheist,72282,172,TEXT/HTML
https://www.foxnews.com/health/david-cordani-cigna-ceo-speaks-out-against-medicare-for-all,73930,170,TEXT/HTML
https://www.foxnews.com/sports/thunder-steven-adams-pressure-free-throws,63568,168,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/washington-huskies,53917,167,TEXT/HTML
https://www.foxnews.com/us/dna-genetic-genealogy-helping-to-solve-the-coldest-of-cold-cases.amp,80890,139,TEXT/HTML
https://www.foxnews.com/politics/trump-california-cities-detroy-themselves-homelessness-housing-crisis,81360,177,TEXT/HTML
https://www.foxnews.com/sports/bengals-lions-staffs-to-coach-in-senior-bowl,56287,165,TEXT/HTML
https://www.foxnews.com/sports/joe-namath-tom-brady-new-team-successs,69840,177,TEXT/HTML
https://www.foxnews.com/us/dna-in-houston-murder-case-clears-one-man-serving-life-sentence-leads-to-arrest-of-another,71551,171,TEXT/HTML
https://www.foxnews.com/world/tornado-greece-olive-oil-factory-debris-severe-weather,68985,173,TEXT/HTML
https://www.foxnews.com/entertainment/florence-henderson-was-expected-to-bounce-back-from-illness.amp,67093,137,TEXT/HTML
https://www.foxnews.com/us/tornados-texas-arkansas,68720,168,TEXT/HTML
https://www.foxnews.com/us/grave-marker-georgia-jane-doe-identification-murder,69299,170,TEXT/HTML
https://www.foxnews.com/sports/rams-jared-goff-missing-playoffs-49ers-sickening,67487,173,TEXT/HTML
https://www.foxnews.com/sports/deltha-oneal-nfl-charged-felony-dui,67954,172,TEXT/HTML
https://www.foxnews.com/sports/jalen-ramsey-leonard-fournette-jaguars-tom-coughlin,63210,169,TEXT/HTML
https://www.foxnews.com/us/dna-michigan-man-unsolved-florida-rapes,68507,171,TEXT/HTML
https://www.foxnews.com/world/tornadoes-strike-amsterdam-luxembourg-leaving-several-hurt-as-wild-storms-slam-europe,73195,176,TEXT/HTML
https://www.foxnews.com/entertainment/remembering-florence-henderson-1934-2016,59199,150,TEXT/HTML
https://www.foxnews.com/us/pennsylvania-man-23-beat-girlfriend-to-death-in-jealous-rage-before-taking-uber-to-hospital-prosectuers-say.amp,67668,135,TEXT/HTML
https://www.foxnews.com/lifestyle/peloton-actress-identified-aviation-commercial.amp,68082,138,TEXT/HTML
https://www.foxnews.com/sports/mcdonald-leads-hawaii-to-38-34-win-over-byu-in-hawaii-bowl.amp,67744,131,TEXT/HTML
https://www.foxnews.com/auto/the-ancient-toyota-landcruiser-70-series-just-wont-die.amp,65656,134,TEXT/HTML
https://www.foxnews.com/world/australian-prime-minister-wildfire-berated-local-visit-town-bushfire-conditions-state-of-emergency.amp,75938,140,TEXT/HTML
https://www.foxnews.com/sports/cowboys-dak-prescott-center-coin-toss-controversy-rams,63708,169,TEXT/HTML
https://www.foxnews.com/sports/baker-mayfield-hecklers-browns-bengals-game,63575,169,TEXT/HTML
https://www.foxnews.com/category/auto/style/trucks,58790,177,TEXT/HTML
https://www.foxnews.com/us/illinois-suspects-enter-walmart-with-caution-i-have-the-coronavirus-sign-and-spray-substance-on-7k-worth-of-produce,70038,169,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/hawaii-rainbow-warriors,50837,163,TEXT/HTML
https://www.foxnews.com/opinion/tucker-carlson-criminals-would-be-protected-from-deportation-under-bill-aoc-and-other-house-democrats-back,93088,171,TEXT/HTML
https://www.foxnews.com/sports/tom-brady-mohamed-sanu-12-jersey,66336,171,TEXT/HTML
https://www.foxnews.com/sports/rams-jalen-ramsey-held-back-jawing-ravens-marcus-peters,64490,171,TEXT/HTML
https://www.foxnews.com/sports/quinn-dimitroff-to-remain-with-falcons-in-2020,56036,163,TEXT/HTML
https://www.foxnews.com/category/sports/nba/philadelphia-76ers,64054,175,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/college-football-bowl-season,64199,177,TEXT/HTML
https://www.foxnews.com/lifestyle/peloton-husband-speaks-viral-fame,71836,175,TEXT/HTML
https://www.foxnews.com/sports/nets-waive-david-nwaba-who-had-season-ending-injury.amp,62921,129,TEXT/HTML
https://www.foxnews.com/media/devin-nunes-this-is-the-most-important-thing-trump-has-done.amp,66816,132,TEXT/HTML
https://www.foxnews.com/sports/nets-irving-sits-out-vs-76ers-with-hamstring-tightness.amp,63381,131,TEXT/HTML
https://www.foxnews.com/sports/atlanta-falcons-owner-to-donate-6-8m-for-international-aid,61096,160,TEXT/HTML
https://www.foxnews.com/sports/nfl-kenny-britt-arrested-drug-charges,64988,173,TEXT/HTML
https://www.foxnews.com/sports/petition-remove-michael-vick-pro-bowl-captain,69033,169,TEXT/HTML
https://www.foxnews.com/us/what-are-the-delphi-murders.amp,69058,139,TEXT/HTML
https://www.foxnews.com/sports/mavericks-luka-doncic-heckled-slovenian-nba-great,66473,171,TEXT/HTML
https://www.foxnews.com/lifestyle/woman-peloton-spoof-twitter,74546,170,TEXT/HTML
https://www.foxnews.com/us/jane-sanders-glad-burlington-college-investigation-is-over.amp,62783,129,TEXT/HTML
https://www.foxnews.com/sports/nba-brothers-history-pelicans-pacers,69311,172,TEXT/HTML
https://www.foxnews.com/us/tips-number-more-than-42k-in-delphi-murder-case-of-2-teenage-girls,69910,170,TEXT/HTML
https://www.foxnews.com/media/devin-nunes-trump-will-be-acquitted-schiff.amp,68135,135,TEXT/HTML
https://www.foxnews.com/sports/colin-kaepernick-sean-weatherspoon-falcons-cardinals-nfl,65545,170,TEXT/HTML
https://www.foxnews.com/sports/rams-stay-in-playoff-hunt-end-seahawks-win-streak,69485,167,TEXT/HTML
https://www.foxnews.com/sports/colin-kaepernick-workout-hue-jackson-joe-philbin,70379,183,TEXT/HTML
https://www.foxnews.com/us/san-francisco-to-force-treatment-for-mentally-ill-drug-addicts-amid-criticism-plan-violates-civil-rights,94077,190,TEXT/HTML
https://www.foxnews.com/us/new-delphi-suspect-sketch-indiana-girl-murder-video-suspect-description,85782,180,TEXT/HTML
https://www.foxnews.com/sports/can-ovechkin-catch-gretzky-nhls-new-mr-700-has-a-chance,72345,168,TEXT/HTML
https://www.foxnews.com/sports/manfred-no-tolerance-for-beanballs-in-wake-of-astros-scam,58578,161,TEXT/HTML
https://www.foxnews.com/sports/kevin-durant-disregard-critics-achilles-rupture-rehab.amp,69199,139,TEXT/HTML
https://www.foxnews.com/sports/falcons-ty-sambrailo-touchdown-catch-buccaneers,65432,171,TEXT/HTML
https://www.foxnews.com/sports/baltimore-ravens-tie-pro-bowl-record-with-12-selections,71984,178,TEXT/HTML
https://www.foxnews.com/us/san-francisco-map-shows-human-poop-complaints,64797,167,TEXT/HTML
https://www.foxnews.com/us/delphi-murder-investigation-sketch-killer-indiana-girls-video,84567,180,TEXT/HTML
https://www.foxnews.com/sports/astros-players-fan-rebuke-spring-training.amp,65999,138,TEXT/HTML
https://www.foxnews.com/opinion/paul-batura-every-life-is-worthy-of-dignity-and-respect,78411,169,TEXT/HTML
https://www.foxnews.com/sports/tom-brady-trolls-peyton-manning-golf-skills-on-twitter-hes-had-much-more-practice-these-past-few-years,64788,171,TEXT/HTML
https://www.foxnews.com/us/delphi-murder-indiana-teenage-girl-homicide-state-police-new-update,80915,179,TEXT/HTML
https://www.foxnews.com/tech/top-tech-ceos-bicker-over-chronic-homelessness,63674,171,TEXT/HTML
https://www.foxnews.com/sports/la-rams-fire-veteran-defensive-coordinator-wade-phillips,66880,161,TEXT/HTML
https://www.foxnews.com/sports/falcons-julio-jones-fastest-12000-career-receiving-yards,63485,171,TEXT/HTML
https://www.foxnews.com/sports/meac-mens-basketball-championship-history.amp,74723,139,TEXT/HTML
https://www.foxnews.com/us/san-francisco-homeless-stats-city-blames-big-business-residents-officials.amp,79196,152,TEXT/HTML
https://www.foxnews.com/us/california-police-on-the-hunt-for-man-suspected-of-triple-homicide-in-cemetary.amp,67029,137,TEXT/HTML
https://www.foxnews.com/us/2-arrested-in-connection-to-disappearance-of-15-month-old-tennessee-toddler-reports.amp,66916,134,TEXT/HTML
https://www.foxnews.com/category/sports/nfl/jacksonville-jaguars,64031,177,TEXT/HTML
https://www.foxnews.com/us/fbi-tells-family-of-kristin-smart-who-vanished-23-years-ago-to-be-prepared-for-news-report,72106,171,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/bethune-cookman-wildcats,47182,159,TEXT/HTML
https://www.foxnews.com/sports/heisman-winner-former-coach-pat-sullivan-dies-at-69,63503,161,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/morgan-state-bears,47158,159,TEXT/HTML
https://www.foxnews.com/us/california-man-arrested-killings-infants.amp,66322,136,TEXT/HTML
https://www.foxnews.com/us/montana-native-american-teen-body-found,71646,170,TEXT/HTML
https://www.foxnews.com/sports/matthew-a-cherry-oscar-for-short-animated-film.amp,67777,139,TEXT/HTML
https://www.foxnews.com/opinion/paul-batura-deaths-of-kobe-bryant-his-daughter-and-three-others-a-sad-reminder-of-lifes-fragility.amp,70651,138,TEXT/HTML
https://www.foxnews.com/entertainment/jana-kramers-husband-mike-caussin-opens-up-about-his-sex-addiction-and-relapse.amp,67920,137,TEXT/HTML
https://www.foxnews.com/category/sports/ncaa/akron-zips,49090,161,TEXT/HTML
https://www.foxnews.com/us/lori-vallow-chad-daybell-located-hawaii-missing-siblings-not-found-joshua-tylee-idaho-arizona,75280,174,TEXT/HTML
https://www.foxnews.com/sports/mid-american-conference-mens-basketball-championship-history,87853,180,TEXT/HTML
https://www.foxnews.com/sports/chiefs-tyrann-mathieu-tackle-titans-derrick-henry,69589,174,TEXT/HTML
https://www.foxnews.com/us/kristin-smart-investigation-california-police-seize-two-vans.amp,68959,139,TEXT/HTML
https://www.foxnews.com/entertainment/jana-kramer-doesnt-want-daughter-to-have-drunken-one-night-stand-first-time-sex,72366,182,TEXT/HTML
https://www.foxnews.com/politics/fmr-sanders-consultant-arrested-after-allegedly-planting-weapons-in-jail-for-evil-escape-plot.amp,69240,136,TEXT/HTML
https://www.foxnews.com/us/deadly-california-blaze-spawned-destructive-fire-tornado,70995,161,TEXT/HTML
https://www.foxnews.com/sports/lsu-joe-burrow-happy-bengals-draft,68076,171,TEXT/HTML
https://www.foxnews.com/world/lesothos-first-lady-murder-charges,68951,169,TEXT/HTML
https://www.foxnews.com/sports/player-discipline-possible-for-future-sign-stealing-offenses.amp,65977,130,TEXT/HTML
https://www.foxnews.com/media/james-carville-bernie-sanders-scared-to-death.amp,65831,133,TEXT/HTML
https://www.foxnews.com/media/msnbc-nicolle-wallace-trump-the-enemy,66942,170,TEXT/HTML
https://www.foxnews.com/world/lesotho-police-searching-for-first-lady-in-death-probe-of-prime-ministers-former-wife,67894,166,TEXT/HTML
https://www.foxnews.com/sports/joe-burrow-nfl-team-play.amp,66160,138,TEXT/HTML
https://www.foxnews.com/us/fire-tornado-spawned-by-californias-deadly-carr-fire-seen-in-video,71014,168,TEXT/HTML
https://www.foxnews.com/sports/hawaii-bowl-2019-hawaii-byu-preview.amp,65625,135,TEXT/HTML
https://www.foxnews.com/us/fire-tornado-reached-143-mph-as-it-caused-path-of-destruction-in-scorched-california,75177,171,TEXT/HTML
https://www.foxnews.com/world/lesotho-police-thomas-thabane-wife-murder.amp,67551,133,TEXT/HTML
https://www.foxnews.com/opinion/jim-breslo-are-californias-problems-spreading-to-other-states.amp,70232,140,TEXT/HTML
https://www.foxnews.com/sports/lsu-joe-burrow-single-season-passing-touchdown-record,64531,171,TEXT/HTML
https://www.foxnews.com/entertainment/jana-kramer-apologizes-for-poking-fun-at-husbands-cheating,72578,181,TEXT/HTML
https://www.foxnews.com/sports/lsu-joe-burrow-message-reaching-top-national-title-game,65282,170,TEXT/HTML
https://www.foxnews.com/opinion/jim-breslo-california-illegal-immigrants-health-care-democrats,76332,171,TEXT/HTML
https://www.foxnews.com/us/new-york-detective-cold-case-murder-fbi.amp,67169,139,TEXT/HTML
https://www.foxnews.com/us/record-breaking-fire-tornado-killed-california-firefighter,72292,161,TEXT/HTML
https://www.foxnews.com/category/person/tom-brady,64797,177,TEXT/HTML
https://www.foxnews.com/sports/nets-kyrie-irving-shoulder-injury-cortisone-shot-surgery.amp,66179,135,TEXT/HTML
https://www.foxnews.com/sports/klay-thompson-return-warriors-unclear,67762,171,TEXT/HTML
https://www.foxnews.com/sports/lsu-clemson-national-championship-2020-recap,72487,175,TEXT/HTML
https://www.foxnews.com/entertainment/jana-kramer-tears-up-discussing-ex-in-rehab-daughter,68728,177,TEXT/HTML
https://www.foxnews.com/sports/lsu-joe-burrow-finger-td-pass-knew-ring-size,63717,170,TEXT/HTML
https://www.foxnews.com/media/arnold-schwarzenegger-thanks-president-trump-for-addressing-california-homelessness-crisis,70444,170,TEXT/HTML
https://www.foxnews.com/sports/klay-thompson-warriors-free-agency-2019,62952,170,TEXT/HTML
https://www.foxnews.com/auto/ewan-mcgregor-western-hemisphere-electric-harley-davidson-livewire,68475,172,TEXT/HTML
https://www.foxnews.com/world/australia-wildfires-weather-systems-thunderstorm-clouds-new-zealand-orange-sky.amp,78565,153,TEXT/HTML
https://www.foxnews.com/category/sports/nfl/oakland-raiders,63495,177,TEXT/HTML
https://www.foxnews.com/entertainment/ewan-mcgregor-obi-wan-kenobi-secret,72921,182,TEXT/HTML
https://www.foxnews.com/sports/warriors-andre-iguodala-nba-free-agency-2019-knicks,65825,172,TEXT/HTML
https://www.foxnews.com/opinion/jim-breslo-calif-gov-newsom-uses-homeless-crisis-to-justify-statewide-rent-control-law,80535,172,TEXT/HTML
https://www.foxnews.com/sports/lsu-joe-burrow-pregame-ritual-napping,65397,174,TEXT/HTML
https://www.foxnews.com/opinion/paul-batura-trump-mount-rushmore-celebration.amp,70732,137,TEXT/HTML
https://www.foxnews.com/sports/warriors-gm-to-meet-soon-with-kevin-durant-klay-thompson,64167,164,TEXT/HTML
https://www.foxnews.com/auto/2020-harley-davidson-livewire-test-ride,75650,170,TEXT/HTML
https://www.foxnews.com/us/los-angeles-business-owners-fed-up-homeless-crisis.amp,67659,137,TEXT/HTML
https://www.foxnews.com/sports/ufc-dana-white-tom-brady-prediction-2020.amp,66779,141,TEXT/HTML
https://www.foxnews.com/auto/ewan-mcgregor-electric-harley-davidson-livewire-western-hemisphere.amp,67813,135,TEXT/HTML
https://www.foxnews.com/sports/nba-finals-game-5-warriors-raptors,64050,166,TEXT/HTML
https://www.foxnews.com/media/judge-jeanine-slams-pelosi-dont-believe-you-dont-hate-trump,68927,169,TEXT/HTML
https://www.foxnews.com/travel/10-of-the-top-fourth-of-july-firework-displays-across-america,98428,187,TEXT/HTML
https://www.foxnews.com/sports/nets-kyrie-irving-shoulder-injury-fake-celtics-game.amp,66492,137,TEXT/HTML
https://www.foxnews.com/politics/michael-moore-trump-2020,78831,177,TEXT/HTML
https://www.foxnews.com/sports/klay-thompson-nba-free-agency-2019-warriors-lakers-clippers-hawks-mavericks,76558,182,TEXT/HTML
https://www.foxnews.com/category/person/derek-carr,49072,161,TEXT/HTML
https://www.foxnews.com/politics/los-angeles-mayor-people-homelessness-crisis-recall-leader,76709,173,TEXT/HTML
https://www.foxnews.com/sports/lamar-jackson-named-nfl-mvp-joins-tom-brady-as-only-unanimous-selections.amp,72274,135,TEXT/HTML
https://www.foxnews.com/sports/warriors-end-finals-with-durant-thompson-both-injured,63351,167,TEXT/HTML
https://www.foxnews.com/media/joy-behar-view-acquittal-trump-making-crazy,68535,172,TEXT/HTML
https://www.foxnews.com/sports/kyrie-irving-teammate-nets-jarrett-allen,66735,175,TEXT/HTML
https://www.foxnews.com/media/carville-dems-losing-damn-minds.amp,72287,147,TEXT/HTML
https://www.foxnews.com/sports/terrell-owens-makes-unprecedented-choice-not-to-attend-hall-of-fame-induction-ceremony,72453,164,TEXT/HTML
https://www.foxnews.com/media/ronna-mcdaniel-schiff-trump-russia-meddling-mueller,67960,170,TEXT/HTML
https://www.foxnews.com/sports/tom-brady-nfl-future-2020,101179,192,TEXT/HTML
https://www.foxnews.com/politics/california-democrats-full-health-benefits-illegal-immigrants-trump,71503,170,TEXT/HTML
https://www.foxnews.com/category/person/lamar-jackson,63750,177,TEXT/HTML
https://www.foxnews.com/media/pete-hegseth-taliban-leader-new-york-times,69568,169,TEXT/HTML
https://www.foxnews.com/sports/super-bowl-2020-what-you-need-to-know,84535,191,TEXT/HTML
https://www.foxnews.com/media/pete-buttigieg-cnn-town-hall-applause,67183,169,TEXT/HTML
https://www.foxnews.com/politics/harry-reid-dems-of-course-2020,72288,172,TEXT/HTML
https://www.foxnews.com/sports/kevin-durant-social-media-trolls-forbes-under-30-summit,65595,170,TEXT/HTML
https://www.foxnews.com/media/former-doj-prosecutor-president-trump-could-pardon-or-commute-roger-stones-sentence-at-any-time,67611,166,TEXT/HTML
https://www.foxnews.com/us/los-angeles-business-owners-put-up-fences-thorny-plants-to-deter-homeless-report,68070,168,TEXT/HTML
https://www.foxnews.com/media/trump-vindman-applause-white-house.amp,66409,134,TEXT/HTML
https://www.foxnews.com/media/ari-fleischer-why-michael-bloomberg-failed-nevada-debate,67683,165,TEXT/HTML
https://www.foxnews.com/us/la-homelessness-housing-central-command.amp,69490,136,TEXT/HTML
https://www.foxnews.com/sports/kevin-durant-fat-joe-criticism-nets-knicks.amp,67541,140,TEXT/HTML
https://www.foxnews.com/media/judge-jeanine-pirro-trump-reelection-blamed-russia,69098,172,TEXT/HTML
https://www.foxnews.com/sports/odell-beckham-jr-cash-lsu-players,64610,171,TEXT/HTML
https://www.foxnews.com/entertainment/kelly-ripa-reveals-her-intense-workout-routine-says-her-body-looks-like-peter-pan-no-matter-what-she-does.amp,66021,133,TEXT/HTML
https://www.foxnews.com/us/homelessness-jumps-12-across-los-angeles-county,80128,180,TEXT/HTML
https://www.foxnews.com/sports/lsu-title-parade-draws-massive-crowds,63022,164,TEXT/HTML
https://www.foxnews.com/sports/titans-players-mock-ravens-big-truss.amp,67758,143,TEXT/HTML
